Comment ID,Search Topic,Video Title,Video ID,Published Date,Comment,Annotator 1 Label,Annotator 2 Label,Final Label
15293,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"ಸಾಕಲ್ಲವೇ!! ಮುಂದೆ ಮಾಡಬೇಕು,, ಇವರ ಮಾತು noutanki ಅಂತಾ ಗೊತ್ತು,, ಅಲ್ಲವೇ!?",Neutral,Neutral,Neutral
15294,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ಹಕ್ಕು ಕೇಳಿದ್ದು ಕೋಡಕ್ಕು ಹಲ್ಕಟ್ ನನ್ನ ಮಕ್ಕಳಿಗೆ ಎಷ್ಟು ತ್ರಾಸ್ ಆಗುತ್ತ ನೋಡ್ರಿ ...ಮಕ್ಕಳ future ಭ್ರಷ್ಟಾಚಾರ ಆಗುವಷ್ಟು ಹಾಳಾಗಿದೆ ನಮ್ಮ ದೇಶ ಅಂದ್ರೆ ಮುಂದೆ ನಾವಗಳೆಲ್ಲ ಪ್ರಪಂಚದ ಮುಂದೆ ಬಿಕಾರಿಗಳಾಗೊದು ಪಕ್ಕಾ,Offensive,Offensive,Offensive
15295,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,bjp ಇದ್ರೆ ದೇಶ ಹಾಳಾಗೊದು ಗ್ಯಾರಂಟಿ ...ಶಾ ಒಬ್ಬ ಕ್ರಿಮಿನಲ್ಲ್ ಅವನಿಗೆನ್ ಗೊತ್ತು ದೇಶ ಸ್ಥಿತಿ ಗತಿ ಎನಾದ್ರು ಆಗಲಿ ಅವರಿಗೆ ಅಧಿಕಾರ ಇದ್ರೆ ಸಾಕು ..ಅನ್ಪಡಗಳು ಆಳುತ್ತಿರುವ ದೇಶ ಎಲ್ಲವೂ ಅಂದಗತಿಯಲ್ಲಿಯೆ ಸಾಗುತ್ತಿದೆ ವಿಪರ್ಯಾಸವೆ ಸರಿ,Hate Speech,Hate Speech,Hate Speech
15296,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"ಲೋ ಅಂಧ ನಿನ್ನ ಸಮಸ್ಯ, cjp, congress, ಆಪ್, ಮುಸ್ಲಿಂ ಇದ್ಯಾವುದು ಅಲ್ಲ ಆದ್ರೆ ನಿನ್ನ ಸಮಸ್ಯೆ ಭಯ, ಆ ಭಯಕ್ಕೆ ಮೂಲ ಕಾರಣ ಹುಡುಕು ಎಲ್ಲ ಪರಿಹಾರ ಸಿಗುತ್ತೆ",Offensive,Offensive,Offensive
15297,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"ಲೋ ಅಂಧಭಕ್ತರ ವಿಷ್ಯ divert ಮಾಡ್ದೆ ಶ್ರೀರಾಮ ನ ದೇವಸ್ಥಾನ ಹಣ ಲೂಟಿ ಬಗ್ಗೆ ಮಾತ್ರ ಮಾತಾಡಿ ಸಾಕ್ಷ್ಯದಾರಗಳೊಂದಿಗೆ ಮಾತ್ರ, ಆವಾಗ ಒಪ್ಪುತ್ತಿನಿ ನೀವು ದೇಶಭಕ್ತರು ಅಂತ",Offensive,Offensive,Offensive
15298,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"ಅಮೆರಿಕದ ಕಾಂಗ್ರೆಸ್, ಭಾರತದ ಕಾಂಗ್ರೆಸ್, ಎರಡು ಸೇರಿ ಮಾಡುವ ಕುತಂತ್ರ ಡೆಲ್ಲಿಯಲ್ಲಿ,,, ಧರ್ಮೇಂದ್ರ Bandhan ಅವರು ಒಳ್ಳೆಯ ಮಿನಿಸ್ಟರ್,,,, ನರೇಂದ್ರ ಮೋದಿ ಅವರನ್ನೇ ಪ್ರಶ್ನಿಸುವ ಇವರು,, ದೇಶದ ಸಾಮಾನ್ಯ ಜನರ ಕಷ್ಟವನ್ನು ಪ್ರಶ್ನೆ ಮಾಡುವುದಿಲ್ಲ,, ಅಧಿಕಾರಕ್ಕೋಸ್ಕರ,,, ಇತರ ನಾಟಕ",Neutral,Neutral,Neutral
15299,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"Hodedu haki sami Yelru oddadi badukta idare Ivu nodidre Foreign Funds tindu, Parliament mele attack madoke hogtave Modi anta PM na ilisoke nodta ive Yella ITALY GANG kutantra idu Deshakke yenu prayojana illa",Hate Speech,Hate Speech,Hate Speech
15301,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ನೀವುಮನುಷ್ಯರ ಸ್ಟೂಡೆಂಟ್ ಪ್ರೊಟೆಸ್ಟೆಂಟ್ ಬಗ್ಗೆ ಮಾತನಾಡೋದಿಲ್ವಾ ನೀನು ಮನುಷ್ಯನೇ. ನೀನು news channel ಚೇಲ,Offensive,Offensive,Offensive
15302,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"ಇಲ್ಲಿ, cjp ಮತ್ತು ಸೋನಂ ವಾoಗ್ಚುಕ್ ಅವರಿಗೆ ಭಯೋತ್ಪಾದಕರು, ಮತ್ತು ದೇಶದ್ರೋಹಿಗಳು ಎಂದು ಹೇಳುತ್ತಿರುವ ಅಂಧಭಕ್ತರ ತಿಕಾ ಚೆನ್ನಾಗಿ ಹೊಡಿಬೇಕು ಮೋದಿ ಮತ್ತು ಬಿಜೆಪಿ ಆವಾಗ ಅವರಿಗೆ ಸತ್ಯ ಏನು ಅಂತ ಅರಿವಾಗುತ್ತೆ.",Offensive,Offensive,Offensive
15303,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ಎಂತ gadhar ನೀನು ಅಮರ ನಾಟಕ ಅಂತ ಹೇಳ್ತೀಯ ಲಕ್ಷಗಟ್ಟಲೆ ಯುವಕರ ಭವಿಷ್ಯದ ಜೊತೆ ಜವಾಬ್ದಾರಿ ಇಲ್ಲದೆ ಚೆಲ್ಲಾಟ ಆಡ್ತಿರೋ ಸರ್ಕಾರ ಬಗ್ಗೆ ಏನು ಮಾತಾಡಲ್ಲ ನೀವು whaa what a fourth pillar of democracy we have. Shams shame to you,Offensive,Offensive,Offensive
15304,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,Sarkari school muchha beku .. education Sri illa sarakari school . Vesta ivella .,Neutral,Neutral,Neutral
15305,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,"12 ವರ್ಷಗಳ ಹಿಂದೆ ಕಾಂಗ್ರೆಸ್ i ರೀತಿ ಜನರ ಭಾವನೆಗಳನ್ನು ಹತ್ತಿಕ್ಕಲು ಪ್ರಯತ್ನ ಮಾಡಿತ್ತು ಆ ನಂತರ ಕಾಂಗ್ರೆಸ್ ಕಾಣಿಸುತ್ತಿಲ್ಲ , bjp ಗೆ ಕೂಡಾ ಮುಂದೆ ಕಸ್ಟ",Neutral,Neutral,Neutral
15307,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ನೀನು ಬರಿ ಹಣ ಬರುವ ಮತ್ತು ಸರ್ಕಾರ ಚೇಲ. ದೆಹಲಿ ಅಲ್ಲಿ ಏನು ನಡೆಯುತ್ತಿದೆ ಗೋತ. ಸ್ಟೂಡೆಂಟ್ ಗೆ ಹೇಗೆ ಹೊಡೆಯುತ್ತಿದರೆ ಇದನ್ನ ನೀನು videos maduttila ಏಕೆ. News ಚೇಲ ನೀನು,Offensive,Offensive,Offensive
15308,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ನೀನು ಮನುಷ್ಯನ ಸ್ಟೂಡೆಂಟ್ ಪ್ರೊಟೆಸ್ಟೆಂಟ್ ಬಗ್ಗೆ ಮಾತನಾಡೋದಿಲ್ವಾ ನೀನು ಮನುಷ್ಯನೇ. ನೀನು news channel ಚೇಲ,Offensive,Offensive,Offensive
15310,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,Modi ge cjp problem solve madoke aagalla bari Rahul gadi ge tingle madoke matra barodu,Neutral,Neutral,Neutral
15311,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ಅವರ ಹಿಂದೆ ಯಾರೋ ಇದ್ದಾರೆ ಅಂದ್ರಲ್ಲ ಹಾಗಾದ್ರೆ ಯಾರೂ ಇಲ್ಲದ ನಿಜವಾದ ದೇಶಭಕ್ತರಾದ ನೀವೂ ಬಿಜೆಪಿ RSS ಯಾಕೆ ನೀಟ್ ಪರೀಕ್ಷೆ ಯಲ್ಲಿ ಆದ ಅವಾಂತರ ಗಳನ್ನ ಪ್ರಶ್ನಿಸುತ್ತಿಲ್ಲ? ೨೦ ಜನ ವಿದ್ಯಾರ್ಥಿಗಳು ಸತ್ರಲ್ಲ ಅವರ ಬಗ್ಗೆ ಯಾಕೆ ನಿವ್ಯಾರೂ ಮಾತಾಡ್ತಿಲ್ಲ,Neutral,Neutral,Neutral
15312,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ಅಂಧಭಕ್ತ ಎಲ್ಲರು comment section alle idaare,Offensive,Offensive,Offensive
15313,Masth Maga,ಕುವೈತ್‌ಗೆ ನುಗ್ಗುತ್ತಾ ಇರಾನ್? | CJP Protest | Monsoon Session | US-Iran | Masth Magaa | Amar Prasad,Kp98T6YHfmM,2026-07-20T15:36:09Z,ನೀಟ್ (NEET) ಪರೀಕ್ಷೆಯ ಪ್ರಶ್ನೆಪತ್ರಿಕೆ ಸೋರಿಕೆಯಾದ ತಕ್ಷಣವೇ ಶಿಕ್ಷಣ ಸಚಿವರನ್ನು ಹುದ್ದೆಯಿಂದ ತೆಗೆದುಹಾಕಬಹುದಿತ್ತು; ಹಾಗೆ ಮಾಡಿದ್ದರೆ ಇಷ್ಟೆಲ್ಲಾ ದೊಡ್ಡ ಹೋರಾಟವನ್ನು ತಪ್ಪಿಸಬಹುದಿತ್ತು.,Neutral,Neutral,Neutral
15315,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Cockroach antha yak bobbe hodithiya.. idralli 90% students iruvudu.. nin jirale jirale antha bobbe godi beda.. nin thikadalli uric barthide antha ellarigu gothu.. ointment hachko..,Offensive,Offensive,Offensive
15316,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಪ್ರಶ್ನೆ ಕೇಳಿದವರನೆಲ್ಲ terrorist ಅಂತ ಕರೆದರೆ ಸುಮ್ನೆ ಇರ್ತಾರ. ಇನ್ನು ಇದೇ,Neutral,Neutral,Neutral
15317,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,"ಉದ್ಯಮಿಗಳಿಗೊಸ್ಕರ mattu ಬ್ರಹ್ಮನರಿಗಾಗಿ, ನಮ್ಮ ದೇಶದ ಮದ್ಯಮ ವರ್ಗಮತ್ತು ಬಡ ಜನರ ರಕ್ತ ಹಿರು ತ್ತಿರುವ ಇಂತಾ ಒಬ್ಬ ನಾಮರ್ಧ ಇರೋದೇ ವೆಸ್ಟು",Offensive,Offensive,Offensive
15318,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,NEET exam ನಲ್ಲಿ ಆಗಿರುವ ಅಕ್ರಮ ನಿಜ... ಆದ್ರೆ ಸೋಂಬೇರಿ cockroach party foriegn ಇಂದ funds ತಗೊಂಡು issues ಗಳ ನೆಪ ಮಾಡಿಕೊಂಡು ಗಲಭೆ ಸೃಷ್ಟಿ ಮಾಡ್ತಾ ಇದೆ ಅನ್ನುವುದರಲ್ಲಿ ಸಂದೇಹ ಬೇಡ..,Offensive,Offensive,Offensive
15319,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,FCRA ಬಿಲ್ ಪಾಸ್ ಆಗಬಾರದು ಎಂದು ಅಮೇರಿಕಾ ಫಂಡ್ ಮಾಡಿ ನಡೆಸುತ್ತಿರುವ ಕುತಂತ್ರ ಅಷ್ಟೇ ಈ ಬಿಲ್ ಪಾಸ್ ಆದರೆ ಭಾರತದಲ್ಲಿ ನಮ್ಮ ಬೇಳೆ ಏನು ಬೇಯೋದಿಲ್ಲ ಎಂದು ಅವರಿಗೂ ಗೊತ್ತು,Neutral,Neutral,Neutral
15320,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಅಮರ್ ಸರ್ cockraoch ಜನತಾ ಪಾರ್ಟಿ ಅಂತ ಹೇಳಿ,Offensive,Offensive,Offensive
15321,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ರಾಜಕೀಯ ನಾಯಕರು ಎಲ್ಲರೂ ಕಳ್ಳರೇ ಇದು ನಿಜ ಆದ್ರೆ ಕೆಲ ಒಂದೂ News chennals ಅವಾರ್ಡ್ ಗೋಸ್ಕರ ಅವರ ಅಪ್ಪಿ ತಪ್ಪುಗಳನ್ನು ತೋರಿಸೋದು ಬಿಟ್ಟು ಅವರ ಭಜನೆ ಜಪ ಮಾಡುತ್ತಾರೆ,Neutral,Neutral,Neutral
15322,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಇದು ಬರಿ ರಾಜಕೀಯ ಗುದ್ದಾಟ ಅಷ್ಟೇ.. ಆದ್ರೆ students ಜೀವನ ಮಾತ್ರ ಹಾಳಾಗ್ತಿದೆ..,Neutral,Neutral,Neutral
15323,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Amar sir 4ವರ್ಷದಿಂದ ನಿಮ್ಮ ವಿಡಿಯೋ ನೋಡ್ತಾ ಇದೀನಿ... ಆದ್ರೆ ಇವತ್ತು ಬೇಸರ ಆಗ್ತಿದೆ.. ಮಾತು ಮಾತು ಗಿ ಜಿರಳೆ ಅಂತಾ ಇರೋದಕ್ಕೆ,Offensive,Offensive,Offensive
15325,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ವಿದೇಶಿ ಶಕ್ತಿಗಳಿಗೆ FCRA ಬಿಲ್ ಪಾಸ್ ಆಗಬಾರದು. ತಲೆ ಹಿಡುಕ ರಾಜಕಾರಣಿಗಳಿಗೆ ಇದೆ ಬಿಸಿಯಲ್ಲಿ ತಮ್ಮ ರಾಜಕೀಯ ಬೇಳೆ ಬೇಯಿಸಿಕೊಳ್ಳಲು ವಿದ್ಯಾರ್ಥಿಗಳು ಮತ್ತು ಯುವಜನರನ್ನು ಗುರಾಣಿಯಾಗಿ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ ಹಾಗಾಗಿ ಇದೆಲ್ಲ ನಡೆಯುತ್ತಿದೆ. ಖಂಡಿತ ಶಿಕ್ಷಣ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಬದಲಾವಣೆ ತರಲೇಬೇಕು ಅದರಲ್ಲಿ ಎರಡು ಮಾತಿಲ್ಲ,Neutral,Neutral,Neutral
15326,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,FCRA bill ಪಾಸ್ ಆಗದ ಹಾಗೆ ಮಾಡೋಕೆ Deep state ಕೈವಾಡ,Neutral,Neutral,Neutral
15327,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,2014ರ ಲೋಕಸಭಾ ಚುನಾವಣೆಯಲ್ಲಾದ ಕಾಂಗ್ರೆಸ್ಸಿನ ಹಿನ್ನೆಡೆ ಈಗ 2029ಕ್ಕೆ BJP ಗೆ ಅದೇ ಸ್ಥಿತಿ ಬರಬಹುದು. ಒಟ್ಟಿನಲ್ಲಿ ಒಂದೇ ಸರ್ಕಾರದಲ್ಲಿ ಅಧಿಕಾರ ಅವಧಿ ಅತೀ ಆಯಿತು.,Neutral,Neutral,Neutral
15328,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,14:10 ಖರ್ಗೆ is wrong. ದೇಶದಲ್ಲಿ ಅರಾಜಕತೆ ಸೃಷ್ಟಿ ಆದ್ರೆ ಅದು bjp ಸರ್ಕಾರಕ್ಕೆ ಕೆಟ್ಟ ಹೆಸರು ಅಲ್ವಾ...?,Neutral,Neutral,Neutral
15329,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Naavu aayke maadirodu Dharma mattu desha rakshane ge.. Danakke badange baditidira aa maklige.. Yaake? Ministri change maadi illa cabinet reshuffle maadi. Sumne yaake drag maadi namma deshada bagge illa sallada headlines agoge bidtira,Offensive,Offensive,Offensive
15330,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Amar sir ಜಿರಲೇಗಳು ಏನ್ ಏನ್ ಮಾಡಿದ್ರು ಅಂತ ನೋಡಿ ತೋರ್ಸಿ ಯಾಕೆ ಒನ್ ಸೈಡ್ ನ್ಯೂಸ್,Offensive,Offensive,Offensive
15331,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ನೀವು ಅದರ ಬಗ್ಗೆ ಜಾಸ್ತಿ ಮಾತಾಡಬೇಡ್ರಿ ಪ್ಲೀಸ್. ಇಲ್ಲಿಗೆ ಕೈಬಿಡಿ please.,Neutral,Neutral,Neutral
15332,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Jiralegalella serkondu andre yen guru? Yav seme journalist ninu? Swalpa decency bedva? news odtidya ella comdey show na edu?,Offensive,Offensive,Offensive
15333,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Punjab pharmacy exam scam bagge nu helu nimma masta maga channel ge dammu idre headline haaki,Offensive,Offensive,Offensive
15335,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,First kharge en heliddane hogi nodu godi youtuber,Offensive,Offensive,Offensive
15336,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಏನಿಲ್ಲ cockroach ಎಲ್ಲವಕ್ಕೂ red hit ಹೊಡೀತಾರೆ,Offensive,Offensive,Offensive
15337,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,"FCRA ಬಿಲ್ ಪಾಸ್ ಆಗೋದನ್ನ ತಡಿಯೋಕೆ foreign funding ಆಗ್ತಾ ಇದೆ ಅನಿಸುತ್ತೆ, ಇಲ್ಲದಿದ್ರೆ ನಮ್ಮ ದೇಶದ ಕಾಯಿದೆ ಬಗ್ಗೆ ಅಮೇರಿಕಾ ಸೆನೆಟ್ or ಕಾಂಗ್ರೆಸ್ ನಲ್ಲಿ ವಿರೋಧ ಮಾಡುತ್ತೆ ಅಮೆರಿಕಾ",Neutral,Neutral,Neutral
15338,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಅಂತಾರಾಷ್ಟ್ರೀಯ ಮಾರುಕಟ್ಟೆಯಲಿ ಕಚ್ಚಾ ತೈಲಬೆಲೆ ಇಳಿದು ಒಂದು ತಿಂಗಳು ಆಯ್ತು ಆದರೂ ಭ್ರಷ್ಟ ಮೋಧಿ ಸರ್ಕಾರ ಕಮ್ಮಿ ಮಡಿಲ E20 gaddkari. ಮುಂದೆ ರಾಜೀನಾಮೆ ಕೊಡಲಿ,Offensive,Offensive,Offensive
15339,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,"ಆಲೋಚನೆಗಳನ್ನು ಬದಲಾಸಿ, ತಾನೇ ಬದಲಾಗುತ್ತೆ.... UPP",Neutral,Neutral,Neutral
15340,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Genuine jurnalism ಅವರಾಗಿ ನೀವು ಯಾಕೆ ವಿಧ್ಯಾರ್ಥಿಗಳ ಮೇಲೆ civil dress ಅಲ್ಲಿ ಬಂದು ಲಾಠಿ ಚಾರ್ಜ್ ಮಾಡಿದ ಅನಾಮಿಕರ ಬಗ್ಗೆ ಯಾವುದೇ ಪ್ರಶ್ನೆ ಮಾಡ್ತಾ ಇಲ್ಲ....ಯಾರೇ ಆದ್ರೂ students ಮೇಲೆ ಹಲ್ಲೆ ಮಾಡಿದ್ದು ಎಷ್ಟು ಸರಿ...ಖಂಡಿತ ಇದನ್ನ ಖಂಡಿಸಲೇ ಬೇಕು.,Neutral,Neutral,Neutral
15341,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ಇವ್ನು fallow ಲಿಸ್ಟ್ alli ಎಲ್ಲರೂ ಅಂಧಭಕ್ತರೇ ಇರೋದ್ರಿಂದ ಇವ್ನಿಗೆ ಅವರಿಗೆ heg bego ಅದೇತರಾ ಮೋದಿ ನಾ ಹೋಗೋಲಿದ್ದೆ news ಮಾಡ್ತಾನೆ ಯಾಕಂದ್ರೆ ಭಕ್ತರು ಖುಷಿ ಆಗೀ ಇನ್ನೂ ಭಕ್ತ ಫ್ಯಾಮಿಲಿ ಜಾಸ್ತಿ ಆಗಲಿ ಅಂತಾ,Offensive,Offensive,Offensive
15343,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Uffffff entha ಮೀಡಿಯಾಗಳು cockroaches ಗಳು ಬಂದ್ರು ಸರ್ಕಾರದ ಮೇಲೆ ನಂಬಿಕೆ ಇದ್ಯಲ್ಲ ಅಷ್ಟೇ shaku ದೇಶ ಸದೃಢವಾಗಿರಲು,Offensive,Offensive,Offensive
15344,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,ರಾಹುಲ್ ಗಾಂಧಿ ಪ್ರತಿಭಟನೆ ಮಾಡಿದ್ರು ಮಾಧ್ಯಮಗಳು ತೋರಿಸಲ್ಲ cjp ಪ್ರತಿಭಟನೆ ಲೀ ಭಾಗವಸಿದ್ರೆ ಕಾಂಗ್ರೆಸ್ ಪ್ರತಿಭಟನೆ ಅಂತ ಅದನ್ನ ಆರೋಪ ಮಾಡಿ fail ಮಾಡ್ತಿದ್ರಿ ಅದ್ಕೆ ರಾಹುಲ್ ಗಾಂಧಿ ಆದರಲ್ಲಿ ಭಾಗವಸಲಿಲ್ಲ,Neutral,Neutral,Neutral
15345,Masth Maga,"Biggest Political Challenge for Modi Govt | Delhi Protests, CJP, Cockroach Party | Masth Magaa |Amar",xMWcfI-EZvU,2026-07-22T01:30:20Z,Please change the thumbnail. Say ಭ್ರಷ್ಟ ಮೋದಿ ಸರ್ಕಾರ. You have a lot of fear to oppose or tell the truth about what the Modi govt is doing.,Offensive,Offensive,Offensive
